nid,title,event_slug,speakers,description,field_embedded_multimedia_value,bio,date,time_start,time_end,video,slides
5362,¿Cómo realizar entrevistas eficaces para obtener requisitos de software?,2014h2,,"La entrevista es quizás la técnica más común y con mejor relación costo-beneficio en la etapa de levantamiento (o elicitación) de requisitos (o requerimientos). Sin embargo, muchos desarrolladores descuidan la preparación adecuada para las entrevistas, y las convierten en reuniones ineficaces que generan pérdida de tiempo. El propósito de esta presentación es dar a conocer un conjunto de directrices que orienten la planificación y ejecución de una entrevista. Estos son algunos de los temas a tratar:

- ¿Qué es la entrevista para la obtención de requisitos? 
- Directrices fundamentales para una entrevista eficaz 
- Habilidades que se requieren para el entrevistador
- Errores comunes en las entrevistas 
- Factores que inhiben el entrevistado 
- Preparación de la entrevista 
- Preparación del guión 
- Formatos de entrevista 
- Tipos de preguntas 
- Documentación de la entrevista","<p><iframe src=""//www.youtube.com/embed/IxkLuotwmY8"" frameborder=""0"" width=""640"" height=""360""></iframe></p><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643736"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""¿Cómo realizar entrevistas eficaces para obtener requisitos de software?"" href=""//www.slideshare.net/RevistaSG/cmo-realizar-entrevistas-eficaces-para-obtener-requisitos-de-software"" target=""_blank"">¿Cómo realizar entrevistas eficaces para obtener requisitos de software?</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/IxkLuotwmY8,https://slideshare.net/slideshow/embed_code/40643736
5365,Pruebas unitarias automatizadas en Javascript,2014h2,,"No cabe duda que Javascript se ha convertido en un lenguaje muy importante para el desarrollo de aplicaciones web sin embargo por diferentes motivos muchas veces las buenas prácticas del desarrollo presentes en otros lenguajes escapan a él. 
En esta sesión veremos cómo realizar pruebas unitarias en Javascript usan qUnit, también veremos como obtener la cobertura de nuestras pruebas, luego vemos cómo podemos automatizar el proceso utilizando PhantomJs para agregarlo a nuestro ciclo de integración continua.","<p><iframe src=""//www.youtube.com/embed/Na8ntdYXe00"" frameborder=""0"" width=""640"" height=""360""></iframe></p><p><iframe src=""http://leomicheloni.github.io/javascript-unitesting-lab/presentacion/main.html#1"" align=""center"" width=""600"" height=""500""></iframe></p>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/Na8ntdYXe00,
5436,"Datos Abiertos Financieros, presentado por BBVA",2014h2,,"<p>En esta sesión contaremos las iniciativas de datos abiertos de BBVA, en específico InnovaChallenge MX. Hablaremos sobre las características de los datos, y ejemplos inspiradores de las posibilidades que hay aprovechando todas las tecnologías.</p><p>Dirigido a: Desarrolladores, Emprendedores Digitales, Data Enthusiasts</p>","<p><iframe src=""//www.youtube.com/embed/h9FTzVrNOmA"" frameborder=""0"" width=""640"" height=""360""></iframe></p><div style=""margin-bottom: 5px;"">&nbsp;</div><p style=""line-height: 19.9999809265137px;""><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643750"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""></iframe></p><p><strong style=""line-height: 19.9999809265137px;""><a title=""Datos Abiertos Financieros (Carto DB)"" href=""//www.slideshare.net/RevistaSG/datos-abiertos-financieros-carto-dbbbva"" target=""_blank"">Datos Abiertos Financieros (Carto DB)</a>&nbsp;</strong><span style=""line-height: 19.9999809265137px;"">from</span><span style=""line-height: 19.9999809265137px;"">&nbsp;</span><strong style=""line-height: 19.9999809265137px;""><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></p><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40658513"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""></iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""Datos Abiertos Financieros (BBVA)"" href=""//www.slideshare.net/RevistaSG/datos-abiertos-financieros-bbva"" target=""_blank"">Datos Abiertos Financieros (BBVA)</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div><div style=""margin-bottom: 5px;"">&nbsp;</div><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643751"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""Datos Abiertos Financieros (InnovaChallenge MX)"" href=""//www.slideshare.net/RevistaSG/datos-abiertos-financieros-innova-challenge"" target=""_blank"">Datos Abiertos Financieros (InnovaChallenge MX)</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div><div style=""margin-bottom: 5px;"">&nbsp;</div>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/h9FTzVrNOmA,https://slideshare.net/slideshow/embed_code/40643750
5437,"La importancia de las Certificaciones en TI, presentado por Mexico FIRST",2014h2,,"<p>En esta sesión daremos a conocer los beneficios que tienen las Certificaciones en TI para la gente del medio, y los apoyos que MexicoFIRST otorga a los participantes en las Certificaciones.</p><p>Dirigido a: Gente de la Industria en TI e interesados en Certificaciones de Clase Mundial con apoyo de MexicoFIRST</p>","<p><iframe src=""//www.youtube.com/embed/GLymZVinvD8"" frameborder=""0"" width=""640"" height=""360""></iframe></p><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643758"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""La Importancia de las Certificaciones en TI"" href=""//www.slideshare.net/RevistaSG/la-importancia-de-las-certificaciones-en-ti"" target=""_blank"">La Importancia de las Certificaciones en TI</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/GLymZVinvD8,https://slideshare.net/slideshow/embed_code/40643758
5454,Desarrollo Bajo una Plataforma de Servicios en la Nube,2014h2,,"<p>Descubra como desarrollar y administrar el desarrollo de aplicaciones escalables y de calidad bajo una plataforma de servicios en la nube.</p><p>Dirigido a: Desarrolladores, Testers, COO, CTO, CIO.</p><p>Los participantes en este webinar podrán solicitar una licencia temporal por 30 días para utilizar IBM Bluemix. IBM Bluemix es una plataforma en la nube basada en estándares abiertos para crear, administrar y ejecutar aplicaciones de todo tipo. Entre sus capacidades se incluyen Java, desarrollo de servicios móviles, monitoreo de aplicaciones, así como características provenientes de ecosistemas asociados y fuentes abiertas.</p>","<p><iframe src=""//www.youtube.com/embed/Jk6tcPwIpRQ"" frameborder=""0"" width=""640"" height=""360""></iframe></p><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643754"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""Desarrollo Bajo una Plataforma de Servicios en la Nube"" href=""//www.slideshare.net/RevistaSG/desarrollo-bajo-una-plataforma-de-servicios-en-la-nube-por-ibm"" target=""_blank"">Desarrollo Bajo una Plataforma de Servicios en la Nube</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/Jk6tcPwIpRQ,https://slideshare.net/slideshow/embed_code/40643754
5467,"Tendencias, Herramientas y Retos de la nueva era del Desarrollo Web",2014h2,,"Actualmente el mercado de los teléfonos móviles y las herramientas de open-source han ido en aumento. La tecnología ha ido evolucionando hasta llegar a lo que hoy conocemos como Wearable Technologies. El desarrollador de hoy deberá contar con los skills que el mercado solicita, pensar desde un enfoque creativo e innovador, así como aprovechar al máximo las nuevas arquitecturas web como lo son: MVC, single page, apps, etc.
 
Hoy en día, el reto es adaptar los diseños web a las nuevas necesidades del mercado a través de las tendencias móviles como lo son el diseño responsivo y Mobile First, para lograr así una mejor experiencia personalizada.","<p><iframe src=""//www.youtube.com/embed/HVk4FFvxiqA"" frameborder=""0"" width=""640"" height=""360""></iframe></p><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643783"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""Tendencias, herramientas y retos de la nueva era del desarrollo web"" href=""//www.slideshare.net/RevistaSG/tendencias-herramientas-y-retos-de-la-nueva-era-del-desarrollo-web"" target=""_blank"">Tendencias, herramientas y retos de la nueva era del desarrollo web</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/HVk4FFvxiqA,https://slideshare.net/slideshow/embed_code/40643783
5477,Lleva tu Android app al siguiente nivel (presentado por Intel Software),2014h2,,"<p>En esta sesión revisaremos herramientas y prácticas para construir apps Android que tengan un gran desempeño.</p><p>Revisaremos:</p><ul><li>Cómo generar binarios optimizados para distintas arquitecturas de procesador.</li><li>Introducción a técnicas de optimización de la performance (esto incluye optimización por flags del compilador, y uso de tools como Graphics Performance Analyzer Tool para encontrar cuellos de botella en el código, no es una tool sólo para gráficos)</li><li>Intel XDK: Desarrollo de aplicaciones HTML5 híbridas.</li><li>Testing en la nube: una alternativa para verificar el comportamiento de tu app en múltiples dispositivos reales.</li></ul><p>&nbsp;Esta sesión es presentada por <a href=""http://software.intel.com/es-es/android"">Intel Software</a></p>","<p><iframe src=""//www.youtube.com/embed/dPcDFA5-mQI"" frameborder=""0"" width=""640"" height=""360""></iframe></p><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643765"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""Lleva tu Android App al Sigiente Nivel"" href=""//www.slideshare.net/RevistaSG/lleva-tu-android-app-al-sigiente-nivel"" target=""_blank"">Lleva tu Android App al Sigiente Nivel</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/dPcDFA5-mQI,https://slideshare.net/slideshow/embed_code/40643765
5478,MQTT: Message Broker para internet de las cosas,2014h2,,"<p>En esta sesión veremos como implementar un protocolo de mensajería para soluciones de tipo ""Internet de las cosas"" utilizando <a href=""http://mosquitto.org/"">Mosquitto</a> (un message broker que implementa el protocolo de conectividad <a href=""http://mqtt.org"">MQTT</a> diseñado para escenarios IoT) y <a href=""http://www.eclipse.org/paho"">Paho</a> un cliente hecho en C y Java. Y lo mejor, todo es Open Source.</p><p>Esta sesión es presentada por <a href=""http://paypal.com"">PayPal</a>.</p>","<p><iframe src=""//www.youtube.com/embed/sT0Lr1rnO5Q"" frameborder=""0"" width=""640"" height=""360""></iframe></p><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643767"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""MQTT: Message Broker para internet de las cosas"" href=""//www.slideshare.net/RevistaSG/mqtt-messagebrokerforio-t"" target=""_blank"">MQTT: Message Broker para internet de las cosas</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/sT0Lr1rnO5Q,https://slideshare.net/slideshow/embed_code/40643767
5481,COBOL como factor de diferencia en tu carrera profesional,2014h2,,"Conocer COBOL como lenguaje de programación puede ser un puente en tu carrera profesional y un facilitador para encontrar oportunidades laborales ya que actualmente es utilizado en muchos sectores alrededor del mundo.

Micro Focus es una de las principales empresas de Software que tiene en sus objetivos defender el uso de COBOL como lenguaje de programación, en 1976 crea la primera versión de COBOL portable para ambientes distribuidos y desde entonces ha invertido en la investigación, desarrollo y mejora de este lenguaje, generando la solución actual para el desarrollo de aplicaciones COBOL conocida como Visual COBOL.

Dirigido a: Desarrolladores, Programadores, Testers, Analistas, Maestros, Estudiantes y cualquier persona interesada en conocer COBOL.

Los participantes podrán obtener de manera gratuita la versión Visual COBOL Personal Edition, desde la página web de Micro Focus donde podrán seleccionar entre dos tipos de IDE’s, ya sea Eclipse o Visual Studio. Con esta versión podrán conocer todas las características y funcionalidades de Visual COBOL y generar todo tipo de aplicaciones COBOL. 

Tanto personas experimentadas como aquellas sin experiencia interesadas en aprender COBOL, podrán utilizar Visual COBOL para conocer las capacidades y potencia que brinda este lenguaje de programación.","<p><iframe src=""//www.youtube.com/embed/RCD3vXefKyU"" frameborder=""0"" width=""640"" height=""360""></iframe></p><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643744"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""COBOL como factor de diferencia en tu carrera profesional"" href=""//www.slideshare.net/RevistaSG/cobol-como-factor-de-diferencia-en-tu-carrera-profesional"" target=""_blank"">COBOL como factor de diferencia en tu carrera profesional</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/RCD3vXefKyU,https://slideshare.net/slideshow/embed_code/40643744
5482,Cross Browser Testing: El reto de la eficiencia,2014h2,,"Descubra la eficiencia de los métodos ágiles de pruebas para validar la funcionalidad de sus aplicaciones basadas en web.
Los participantes podrán solicitar demostraciones personalizadas, evaluaciones y/o información adicional para utilizar SilkCentral Connect, SilkTest y SilkCentral.

SilkCentral Connect es una solución ágil para las pruebas y validación funcional de aplicaciones basadas en web multinavegador que permite comprobar rápidamente si los nuevos componentes o cambios han afectado al aplicativo para uno o varios navegadores ya sea en equipos de escritorio o en dispositivos móviles. A partir de los primeros resultados obtenidos en SilkCentral Connect será posible profundizar en la automatización detallada de aquellos componentes que puedan haber sufrido impacto con el uso de Silk4Java.","<p><iframe src=""//www.youtube.com/embed/wPRbuzvA66U"" frameborder=""0"" width=""640"" height=""360""></iframe></p><p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/40643745"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><div style=""margin-bottom: 5px;""><strong> <a title=""Cross browser testing el reto de la eficiencia"" href=""//www.slideshare.net/RevistaSG/cross-browser-testing-el-reto-de-la-eficiencia"" target=""_blank"">Cross browser testing el reto de la eficiencia</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>",,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-22 13:00:00,https://youtu.be/wPRbuzvA66U,https://slideshare.net/slideshow/embed_code/40643745
5645,Procesamiento de datos a gran escala con Apache Spark,2015h1,,"<p><strong>Presentada por:</strong></p><p><a href=""http://sg.com.mx/sgvirtual/8/patrocinadores/4-vitatronix"" target=""_blank""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""http://sg.com.mx/sites/default/files/styles/220x100-canvas/public/logos/vitatronix_logo.png?itok=Egm8WHs7"" alt=""Vitatronix"" align=""middle"" border=""0"" /></a></p><p>Apache Spark es un framework para procesamiento de datos en paralelo que permite el procesamiento de los mismos en la memoria. Es hasta 100x más rápido que Apache Hadoop. Hoy en día las aplicaciones estarán pensadas para DataWorkflows y Spark te permite esta interacción con esos datos ya sea en Scala o Python. Adicionalmente puedes aplicar una seríe de Transformaciones a esos datos y aplicar procesamiento en Grafos (GraphX) Machine Learning (MLLib)</p>","<p><iframe src=""https://www.slideshare.net/slideshow/embed_code/key/RCo3mxK9DfYAT"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""></iframe></p><p><iframe src=""https://www.youtube.com/embed/4fqSK6DKYnA"" frameborder=""0"" width=""595"" height=""485""></iframe></p>",,2015-05-13 12:00:00,2015-05-13 12:00:00,2015-05-13 13:00:00,https://youtu.be/4fqSK6DKYnA,https://slideshare.net/slideshow/embed_code/key/RCo3mxK9DfYAT
5650,Introducción a Elixir,2015h1,,"En esta platica abordaremos conceptos sobre de la programación funcional y de Elixir.

Con una sintaxis parecida a ruby y el poder de la maquina virtual de Erlang, este lenguaje promete ser una pieza fundamental en el desarrollo de software en los siguiente años.

En esta platica abordaremos las principales ventajas de utilizar este lenguaje, el entorno de desarrollo, mejores practicas y finalmente aplicaciones practicas para construir servicios web concurrentes.","<p><iframe src=""//slides.com/solojavier/introduccion-a-elixir/embed"" frameborder=""0"" scrolling=""no"" width=""595"" height=""485""></iframe></p><p><iframe src=""https://www.youtube.com/embed/mrFGcAuhFDc"" frameborder=""0"" width=""595"" height=""485""></iframe></p>",,2015-05-13 12:00:00,2015-05-13 12:00:00,2015-05-13 13:00:00,https://youtu.be/mrFGcAuhFDc,https://slides.com/solojavier/introduccion-a-elixir/embed
5662,Virtualización ligera con Docker,2015h1,,"Docker es un sistema de virtualización de servicios que nos permite aislar aplicaciones o sistemas operativos completos de una manera muy eficiente ya que no se dedican recursos de cómputo a emular el hardware como se hace con los hipervisores tradicionales como KVM, VirtualBox o VMWare.

En es plática vamos a analizar que es Docker, como funciona, un vistazo a la tecnología que lo compone y algunos casos de uso.","<p><iframe style=""border: 1px solid #CCC; border-width: 1px; margin-bottom: 5px; max-width: 100%;"" src=""//www.slideshare.net/slideshow/embed_code/key/uPpxAdaqcHLzV"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""> </iframe></p><p><iframe src=""https://www.youtube.com/embed/WGsjCpJT_Vs"" frameborder=""0"" width=""595"" height=""485""></iframe></p>",,2015-05-13 12:00:00,2015-05-13 12:00:00,2015-05-13 13:00:00,https://youtu.be/WGsjCpJT_Vs,https://slideshare.net/slideshow/embed_code/key/uPpxAdaqcHLzV
5664,"Pruebas de Servicios Web, ¿Codificar o No Codificar?",2015h1,Gilberto Sánchez Mares,"Los Servicios Web son el mecanismo o el medio de comunicación a través del cual las aplicaciones y máquinas, intercambian los datos independientemente de su arquitectura y la tecnología. Los Servicios Web se pueden implementar de diferentes maneras, pero los dos siguientes son los enfoques de implementación más populares: SOAP (Simple Object Access Protocol) y REST (Representational State Transfer architecture).

Para probar los Servicios Web se puede crear tu propio código o utilizar una herramienta de automatización de pruebas de Servicios Web, en el presente trabajo se muestra cómo realizar pruebas de los servicios creando tu propio código utilizando Axis2API para Java y usando una herramienta cómo lo es SoapUI, demostrando que las herramientas de Automatización como SoapUI ayudan a reducir los esfuerzos de prueba, ya que se requiere un esfuerzo de codificación menor en comparación con la creación de su propio código usando Axis2API","<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/ViJCk4vLDR4"" width=""560""></iframe></p>","<div>
<p>Gilberto Sánchez Mares es Test Automation Engineer con experiencia de 5 años en diseño e implementación de proyectos de pruebas automatizadas utilizando varios frameworks y herramientas de automatización.</p>

<ul>
 <li><a href=""https://twitter.com/gilbertosnchezm"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/gilberto-sanchez-mares-26001858/"">Linkedin</a></li>
</ul>
</div>",2015-05-13 12:00:00,2015-05-13 12:00:00,2015-05-13 13:00:00,https://youtu.be/ViJCk4vLDR4,
5667,Android puede ser peor que George Parker,2015h1,,"En esta charla conoceremos los mayores problemas de seguridad para Android, el objetivo principal es dar a conocer los puntos vulnerables de seguridad del sistema operativo, ademas de explicar como es que funcionan las estafas, robos de datos y otros problemas de seguridad que encontramos comunmente pero nadie nos cuenta como podemos evitarlos o detectarlos.","<p><iframe src=""https://www.slideshare.net/slideshow/embed_code/key/3YvLC9omDXAr0j"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""></iframe></p><p><iframe src=""https://www.youtube.com/embed/3i1lO1OlVJo"" frameborder=""0"" width=""595"" height=""485""></iframe></p>",,2015-05-13 12:00:00,2015-05-13 12:00:00,2015-05-13 13:00:00,https://youtu.be/3i1lO1OlVJo,https://slideshare.net/slideshow/embed_code/key/3YvLC9omDXAr0j
5672,¿Qué harían Yoda y el Sr. Spock si fueran Scrum Masters?,2015h1,,"Y de repente ya sea después de una decisión o de una capacitación o de una certificación, hombres y mujeres de TI amanecen con el rol de ""Scrum Master"" y ahora tienen nuevas actividades en su agenda como:
Cuidar que se cumplan las reglas de Scrum, dar coaching a su equipo (incluido el Product Owner), facilitar reuniones, conquistar el desafío de reducción de costos iteración por iteración, entre otros.

El Scrum Master se convierte en un agente de cambio organizacional (lo quiera o no) y este factor trae grandes oportunidades de crecimiento profesional y grandes beneficios para sus proyectos.

En esta plática se hablarán de los desafíos de los Scrum Master y consejos para superar las barreras, lo anterior se explicará con analogías de dos grandes Líderes de la Historia Geek: Yoda de Star Wars y el Sr. Spock de Star Trek.

SI TE GUSTA ESTA SESIÓN, APÓYALA DIFUNDIENDO EN REDES SOCIALES CON LOS BOTONES QUE SE ENCUENTRAN EN ESTA MISMA SECCIÓN.
GRACIAS DE ANTEMANO :)","<p><iframe src=""https://www.slideshare.net/slideshow/embed_code/key/Ggg3W8yGBPypjq"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" width=""595"" height=""485""></iframe> <iframe src=""https://www.youtube.com/embed/Oniqre2RkCA"" frameborder=""0"" width=""595"" height=""485""></iframe></p>",,2015-05-13 12:00:00,2015-05-13 12:00:00,2015-05-13 13:00:00,https://youtu.be/Oniqre2RkCA,https://slideshare.net/slideshow/embed_code/key/Ggg3W8yGBPypjq
